1,0.000178565
2,0.000155544
3,0.00016914
4,0.011894648
5,0.000374738
6,0.006714147
7,0.000864397
8,0.000533073
9,0.000262341
10,0.000262091
11,0.000347985
12,0.000312164
13,0.022230792
14,0.023160975
15,0.006512216
16,0.000238774
17,0.054128272
18,0.084463962
19,0.033078435
20,0.107991165
21,0.036013118
22,0.071911131
23,0.039010214
24,0.04411416
25,0.040006708
26,0.036122914
27,0.07601682
28,0.080017199
29,0.08792817
30,0.111942775
31,0.107980127
32,0.131967472

