1,0.003300619
2,0.001866106
3,0.0019856
4,0.001691131
5,0.001278621
6,0.001276791
7,0.001342936
8,0.001518669
9,0.018565034
10,0.045103655
11,0.000826678
12,0.022523332
13,0.000983488
14,0.001467333
15,0.001138615
16,0.001146172
17,0.00137039
18,0.402262591
19,0.47494071699999996
20,0.395508808
21,0.452032047
22,0.482849302
23,0.6675787710000001
24,0.481707862
25,0.424013141
26,0.016617958
27,0.001390741
28,0.016281946999999963
29,0.030554295
30,0.001403654
31,0.02925671
32,0.010555106

