1,0.050496242
2,0.026606947
3,0.03166177
4,0.015415454
5,0.015071988
6,0.024334085
7,0.011804433
8,0.016446128
9,0.0085825
10,0.011590262
11,0.007764215
12,0.015150763
13,0.01146269099999997
14,0.009814772
15,0.00914688
16,0.022492548
17,0.006604755
18,0.019237595
19,0.007820196
20,0.03917164900000003
21,0.0083475
22,0.033860575
23,0.0161347
24,0.041510865
25,0.025980714
26,0.020637671
27,0.015790733
28,0.789427815
29,0.012201394
30,0.055798878
31,0.041272294
32,4.74873728
